RESOLUCAO,BITRATE,QP,FPS,PSNR,SSIM,LPIPS,VMAF
62208000,469531.8,27,24,34.198208,0.5027987,,
62208000,293398.2,31,24,31.902954,0.44447607,,
62208000,221431.4,33,24,30.653833,0.41041,,
62208000,188679.4,29,24,31.048656,0.7142462,,
62208000,82257.8,34,24,28.63791,0.6358574,,
62208000,50403.4,37,24,27.223522,0.58210444,,
62208000,30688.0,28,24,36.92133,0.4247354,,
62208000,18511.8,32,24,34.89448,0.37035593,,
62208000,13045.6,35,24,33.41062,0.32291192,,
62208000,165876.0,25,24,35.295673,0.5830562,,
62208000,74184.2,31,24,31.605946,0.5067026,,
62208000,48388.0,34,24,30.050383,0.46622956,,
62208000,151676.2,26,24,34.547344,0.5703134,,
62208000,76650.6,31,24,31.611174,0.5077145,,
62208000,50008.0,34,24,30.045197,0.46552575,,
62208000,211793.4,27,24,33.459774,0.5028893,,
62208000,109741.4,32,24,30.301111,0.45287913,,
62208000,84263.4,34,24,29.31663,0.4351676,,
62208000,312117.2,24,24,35.708122,0.5271312,,
62208000,142772.0,30,24,31.762623,0.4706661,,
62208000,71075.4,35,24,28.73716,0.42058483,,
62208000,109418.8,28,24,32.991283,0.5099668,,
62208000,64382.0,32,24,30.707806,0.4539238,,
62208000,43278.0,35,24,29.134945,0.40784386,,
62208000,111951.2,26,24,36.412785,0.3889861,,
62208000,60274.4,31,24,34.095627,0.33573845,,
62208000,34029.6,36,24,31.937878,0.28066254,,
62208000,46947.2,28,24,34.21386,0.45690203,,
62208000,24030.4,33,24,31.566784,0.38511187,,
62208000,14871.2,37,24,29.949862,0.33177364,,
62208000,77604.4,26,24,35.627563,0.48211032,,
62208000,39363.8,31,24,32.81234,0.41449633,,
62208000,26280.8,34,24,31.30822,0.37656152,,
62208000,119190.2,28,24,32.121025,0.5292383,,
62208000,68243.8,32,24,29.836828,0.4768449,,
62208000,45129.2,35,24,28.289856,0.4326334,,
77760000,68640.0,28,30,36.76198,0.577623,,
77760000,42073.8,32,30,34.77013,0.51187795,,
77760000,29144.6,35,30,33.34436,0.46026534,,
77760000,181912.0,28,30,34.495308,0.40585023,,
77760000,102905.0,32,30,33.35355,0.3615212,,
77760000,70864.4,35,30,32.40732,0.33024058,,
77760000,139168.4,27,30,37.565254,0.47278035,,
77760000,66782.4,33,30,34.532085,0.39882305,,
77760000,43245.8,37,30,32.63273,0.34204605,,
77760000,151816.6,28,30,37.203953,0.38964465,,
77760000,79863.4,33,30,35.081036,0.30421752,,
77760000,55588.2,36,30,33.7658,0.2624922,,
77760000,105270.6,28,30,37.18749,0.43563578,,
77760000,66566.8,32,30,35.73302,0.34998548,,
77760000,54412.2,34,30,35.020626,0.31012526,,
77760000,170476.8,27,30,34.42537,0.39636582,,
77760000,97750.4,31,30,33.293747,0.2941421,,
77760000,66515.8,34,30,32.436676,0.23362407,,
77760000,90994.2,29,30,34.223835,0.45397684,,
77760000,50555.8,33,30,32.57134,0.34316072,,
77760000,33838.0,36,30,31.391985,0.2794844,,
77760000,111204.8,29,30,37.330845,0.5284436,,
77760000,63821.6,34,30,34.699818,0.4416334,,
77760000,46822.6,37,30,33.03903,0.39734796,,
77760000,130762.8,24,30,35.72622,0.2793309,,
77760000,53888.2,29,30,34.956112,0.20209011,,
77760000,42253.8,31,30,34.649857,0.18256946,,
77760000,142747.6,24,30,37.399868,0.44829395,,
77760000,64881.2,29,30,35.887325,0.31402162,,
77760000,44185.0,32,30,35.020176,0.25572795,,
62208000,144789.2,24,24,34.09172,0.76509756,,
62208000,78659.0,29,24,31.213766,0.6874268,,
62208000,40884.6,35,24,28.220276,0.5963296,,
62208000,272915.4,27,24,35.043564,0.71000785,,
62208000,146264.8,32,24,32.830246,0.6413826,,
62208000,92555.0,36,24,31.001013,0.5760767,,
62208000,85208.8,25,24,37.230885,0.50831723,,
62208000,57508.0,28,24,35.619255,0.43701464,,
62208000,35127.8,32,24,33.788254,0.3612077,,
62208000,101099.6,28,24,36.41583,0.54028344,,
62208000,62879.2,32,24,34.549717,0.466359,,
62208000,40915.4,36,24,32.669147,0.39108524,,
62208000,410473.0,30,24,31.798283,0.6421159,,
62208000,195370.4,36,24,28.584278,0.543002,,
62208000,135712.6,39,24,27.274363,0.48300534,,
62208000,295415.0,28,24,35.64753,0.57931304,,
62208000,141195.6,34,24,32.792385,0.46993592,,
62208000,83503.6,38,24,30.825232,0.3870885,,
62208000,78508.6,28,24,32.845295,0.77683324,,
62208000,42203.6,33,24,29.65205,0.6510104,,
62208000,32274.2,35,24,28.520483,0.5809644,,
62208000,89481.8,27,24,33.511524,0.7926014,,
62208000,48774.0,32,24,30.224047,0.67700654,,
62208000,33236.0,35,24,28.501392,0.5759806,,
62208000,62519.0,21,24,41.21302,0.47549674,,
62208000,29567.2,27,24,38.354042,0.39195222,,
62208000,16892.2,32,24,36.034473,0.32844877,,
62208000,119237.4,29,24,32.639385,0.51791936,,
62208000,46087.0,34,24,30.500671,0.4437755,,
62208000,31695.4,36,24,29.55945,0.41186225,,
62208000,208664.4,27,24,35.381664,0.6444212,,
62208000,97598.2,32,24,33.408283,0.5646065,,
62208000,63492.4,35,24,32.18923,0.51189065,,
62208000,107719.8,27,24,34.36017,0.73767525,,
62208000,47316.6,32,24,31.82787,0.5757954,,
62208000,35053.0,34,24,30.951473,0.49966988,,
62208000,150328.0,25,24,38.155502,0.39702305,,
62208000,71227.6,31,24,35.199497,0.3428001,,
62208000,49711.4,34,24,33.886253,0.31420332,,
62208000,292423.4,23,24,37.846367,0.773527,,
62208000,111384.8,31,24,33.829567,0.64631665,,
62208000,62083.6,36,24,31.38953,0.5432539,,
62208000,182109.8,26,24,34.353153,0.769932,,
62208000,78714.8,32,24,31.380436,0.6528099,,
62208000,46553.0,36,24,29.499975,0.5560947,,
62208000,75699.6,29,24,36.15541,0.51865965,,
62208000,44253.0,33,24,34.386032,0.43649578,,
62208000,30680.6,36,24,33.156113,0.37706414,,
62208000,230677.8,27,24,34.69248,0.80644447,,
62208000,117164.6,32,24,32.316742,0.7062393,,
62208000,68842.2,36,24,30.416512,0.6076337,,
62208000,173403.0,29,24,31.986565,0.83887404,,
62208000,72664.0,35,24,28.917875,0.71706414,,
62208000,47582.4,38,24,27.422411,0.62540954,,
62208000,112476.8,26,24,35.86022,0.62120146,,
62208000,64557.6,30,24,34.1022,0.52267665,,
62208000,33473.4,35,24,31.880098,0.40797052,,
62208000,106331.4,29,24,33.13118,0.77029175,,
62208000,61253.4,33,24,31.200596,0.6785067,,
62208000,41200.8,36,24,29.744543,0.598918,,
62208000,491006.0,22,24,35.439884,0.69957125,,
62208000,189168.0,27,24,31.887503,0.6182217,,
62208000,92298.4,31,24,29.634544,0.53996736,,
62208000,286905.4,24,24,35.110508,0.6403004,,
62208000,104913.0,30,24,32.2379,0.5388952,,
62208000,53320.8,34,24,30.582207,0.4485073,,
62208000,161979.8,28,24,38.782475,0.74739355,,
62208000,84121.0,33,24,36.623528,0.6832706,,
62208000,65373.8,35,24,35.80616,0.6419516,,
62208000,55586.0,27,24,36.961063,0.6258962,,
62208000,30222.8,31,24,34.963696,0.57338107,,
62208000,19609.8,34,24,33.419395,0.5379809,,
62208000,72604.6,28,24,35.77241,0.8552177,,
62208000,37359.0,33,24,33.134274,0.7854627,,
62208000,22840.0,37,24,31.157648,0.72396964,,
62208000,45379.4,31,24,34.35856,0.80468816,,
62208000,27082.6,35,24,32.255817,0.7439391,,
62208000,21337.8,37,24,31.296406,0.7305259,,
62208000,90655.0,30,24,33.93235,0.8087518,,
62208000,53338.8,34,24,31.913288,0.7344284,,
62208000,36958.0,37,24,30.478512,0.69175476,,
62208000,150620.8,26,24,38.461258,0.63594425,,
62208000,76303.2,31,24,35.67341,0.5524643,,
62208000,51833.2,34,24,34.02494,0.49945414,,
62208000,109156.4,27,24,37.769917,0.61916226,,
62208000,43010.0,34,24,34.331097,0.516086,,
62208000,26292.2,38,24,32.22786,0.46377602,,
62208000,143270.8,24,24,39.937878,0.657819,,
62208000,37817.6,32,24,35.477318,0.53135365,,
62208000,21415.6,36,24,33.391434,0.47959813,,
62208000,205612.4,23,24,40.45428,0.67992425,,
62208000,70338.4,30,24,36.54756,0.5956596,,
62208000,33342.8,35,24,33.8462,0.50143874,,
62208000,118937.2,26,24,38.78945,0.6875638,,
62208000,64925.4,31,24,36.342613,0.6188582,,
62208000,40014.2,35,24,34.224724,0.54711556,,
62208000,79118.2,27,24,38.258465,0.70870644,,
62208000,43153.2,32,24,35.92198,0.62868804,,
62208000,27508.4,36,24,33.888977,0.55986595,,
62208000,45576.4,24,24,40.13251,0.6385678,,
62208000,20901.6,29,24,37.6132,0.542937,,
62208000,12600.0,33,24,35.7249,0.51059145,,
62208000,73427.4,25,24,40.089214,0.7051112,,
62208000,40104.0,30,24,37.83583,0.6381413,,
62208000,22947.8,35,24,35.36889,0.559187,,
62208000,155603.8,23,24,38.06373,0.7876237,,
62208000,53234.0,29,24,34.899773,0.6557696,,
62208000,28544.6,33,24,32.90408,0.5643165,,
62208000,72327.6,30,24,36.63154,0.68836635,,
62208000,41701.0,35,24,33.885826,0.59119403,,
62208000,30696.0,38,24,32.225227,0.5149789,,
62208000,90707.4,28,24,36.019848,0.71490794,,
62208000,52498.6,32,24,33.913918,0.6215477,,
62208000,36004.8,35,24,32.390274,0.5603063,,
62208000,58383.2,27,24,37.065357,0.7145931,,
62208000,28687.8,33,24,34.362377,0.6075962,,
62208000,19539.4,37,24,32.657295,0.55454266,,
62208000,151066.8,27,24,33.90452,0.8261273,,
62208000,64082.2,32,24,31.120197,0.73303884,,
62208000,47066.4,34,24,30.089607,0.6661589,,
62208000,127661.4,25,24,38.230907,0.7678605,,
62208000,58952.4,31,24,35.261116,0.6619385,,
62208000,45674.2,33,24,34.238987,0.6330629,,
62208000,205441.0,28,24,34.53064,0.81571203,,
62208000,108691.4,33,24,32.007957,0.7213651,,
62208000,74413.0,36,24,30.605383,0.69316673,,
62208000,529903.8,26,24,35.59973,0.86019874,,
62208000,218172.2,32,24,32.104477,0.748517,,
62208000,114722.8,36,24,30.004692,0.6640594,,
62208000,97531.0,27,24,36.447144,0.7763827,,
62208000,53275.2,32,24,34.08844,0.70092255,,
62208000,33886.4,36,24,32.147377,0.6314216,,
62208000,88671.4,27,24,35.65393,0.77765614,,
62208000,43750.4,32,24,33.19559,0.6917778,,
62208000,30202.0,35,24,31.791737,0.64248544,,
62208000,138515.0,31,24,33.50014,0.746446,,
62208000,78676.4,35,24,31.509321,0.7056249,,
62208000,51456.2,38,24,30.026024,0.64358586,,
62208000,135169.0,31,24,32.641285,0.7832891,,
62208000,74672.8,35,24,30.59751,0.6914546,,
62208000,47040.0,38,24,29.11274,0.62892216,,
62208000,98886.2,33,24,33.183582,0.7264293,,
62208000,61570.2,37,24,31.278849,0.669945,,
62208000,48993.2,39,24,30.24837,0.62626255,,
62208000,139705.0,26,24,37.02901,0.88433194,,
62208000,78999.6,31,24,34.49085,0.8363094,,
62208000,46239.0,36,24,31.888424,0.7534228,,
62208000,145932.0,28,24,34.737606,0.85885733,,
62208000,64270.4,34,24,31.602959,0.76176155,,
62208000,38839.4,38,24,29.457308,0.70271266,,
62208000,141071.6,26,24,38.24379,0.8347792,,
62208000,78264.0,31,24,35.768024,0.78475547,,
62208000,47961.6,35,24,33.718914,0.713184,,
62208000,65690.6,28,24,36.443493,0.7845439,,
62208000,36541.2,33,24,34.082634,0.71575165,,
62208000,26353.0,36,24,32.659718,0.6733049,,
62208000,51171.0,24,24,40.446804,0.774501,,
62208000,24412.6,30,24,38.21935,0.71624845,,
62208000,16307.0,34,24,36.64336,0.6762627,,
62208000,94560.6,24,24,39.213264,0.78132313,,
62208000,49506.6,29,24,36.94255,0.71856743,,
62208000,29073.0,34,24,34.936687,0.6659962,,
62208000,106591.0,28,24,37.536175,0.654859,,
62208000,56408.6,33,24,35.070858,0.5372991,,
62208000,38077.8,36,24,33.564,0.47846308,,
62208000,107931.0,26,24,38.977646,0.67239976,,
62208000,59800.8,31,24,36.85926,0.6122125,,
62208000,43089.8,34,24,35.576153,0.5727724,,
62208000,75256.8,26,24,37.49423,0.80206454,,
62208000,36383.2,32,24,34.536446,0.7397808,,
62208000,23535.8,36,24,32.524223,0.6919084,,
62208000,50387.8,27,24,38.38693,0.7770717,,
62208000,28579.6,32,24,36.20563,0.7146005,,
62208000,19312.8,36,24,34.24781,0.654568,,
62208000,86317.8,30,24,35.754173,0.750719,,
62208000,42780.0,36,24,32.64928,0.64365107,,
62208000,31533.0,39,24,31.419046,0.59923834,,
62208000,62823.6,28,24,38.64599,0.7210204,,
62208000,37205.6,33,24,36.447853,0.6542381,,
62208000,28100.4,36,24,35.085117,0.63087827,,
62208000,47270.6,31,24,36.960896,0.6793497,,
62208000,34751.6,34,24,35.690357,0.64962924,,
62208000,26419.2,37,24,34.277393,0.6192808,,
62208000,56967.2,26,24,38.53184,0.77427,,
62208000,29569.4,32,24,36.0085,0.70498115,,
62208000,24609.6,34,24,35.215923,0.6805032,,
138240000,274940.4,25,30,38.46496,0.73231924,,
138240000,147783.8,30,30,36.193443,0.66877514,,
138240000,93118.0,34,30,34.319706,0.6113245,,
138240000,181254.2,29,30,37.220222,0.6565995,,
138240000,105793.6,34,30,34.965214,0.59437865,,
138240000,85790.6,36,30,33.87056,0.56210196,,
138240000,317127.4,23,30,40.84579,0.7180147,,
138240000,158659.4,29,30,38.03828,0.66506773,,
138240000,104640.8,33,30,36.129005,0.6225908,,
138240000,171477.0,24,30,37.3725,0.69536567,,
138240000,76503.2,29,30,34.543934,0.63745093,,
138240000,50631.4,32,30,32.910343,0.5912748,,
138240000,360856.4,28,30,34.54979,0.54385924,,
138240000,181050.4,33,30,32.486988,0.43835786,,
138240000,123486.8,36,30,31.237299,0.36934584,,
138240000,393157.2,29,30,31.655668,0.76917213,,
138240000,219704.2,33,30,29.64108,0.6823585,,
138240000,146416.0,36,30,28.205378,0.6131663,,
138240000,420035.2,27,30,37.647087,0.7064698,,
138240000,237424.0,32,30,35.380222,0.63946563,,
138240000,171436.6,35,30,33.969135,0.59203565,,
138240000,267758.2,27,30,34.597336,0.576451,,
138240000,143599.2,31,30,32.621326,0.5317211,,
138240000,85034.4,34,30,31.050365,0.48124897,,
138240000,221744.4,28,30,38.28192,0.66733193,,
138240000,134154.8,33,30,35.970093,0.6018928,,
138240000,100677.6,36,30,34.5076,0.5527839,,
138240000,139537.8,26,30,36.664444,0.6096387,,
138240000,81422.4,30,30,34.961304,0.5543746,,
138240000,58327.0,33,30,33.56576,0.50270265,,
138240000,854589.6,28,30,36.084423,0.3873712,,
138240000,301126.2,33,30,33.28211,0.26583338,,
138240000,141884.2,36,30,31.853636,0.2054897,,
138240000,748646.0,30,30,30.337286,0.78099406,,
138240000,303012.4,36,30,26.75094,0.651947,,
138240000,216832.4,38,30,25.616772,0.5958661,,
138240000,320103.2,29,30,33.124245,0.7157451,,
138240000,150665.6,35,30,30.143135,0.57845956,,
138240000,104874.6,38,30,28.614645,0.49534443,,
138240000,453721.4,31,30,34.49032,0.8154938,,
138240000,240306.4,36,30,31.626575,0.7425244,,
138240000,186520.8,38,30,30.478565,0.7030316,,
138240000,511667.8,32,30,31.407207,0.6097858,,
138240000,296481.2,37,30,28.83681,0.5720932,,
138240000,242588.6,39,30,27.75138,0.54960674,,
138240000,121853.8,29,30,34.867756,0.7687336,,
138240000,67227.4,35,30,31.935165,0.6783123,,
138240000,52981.0,38,30,30.34838,0.62055653,,
138240000,262621.0,29,30,37.599934,0.6774351,,
138240000,166089.2,33,30,35.550735,0.62062436,,
138240000,133703.6,35,30,34.512264,0.5873993,,
138240000,1118605.6,24,30,35.233913,0.8822175,,
138240000,504497.2,30,30,31.842148,0.7969971,,
138240000,339390.4,33,30,30.176647,0.73903036,,
138240000,403567.8,24,30,36.948536,0.78554016,,
138240000,168275.2,29,30,34.277664,0.7074816,,
138240000,102594.6,32,30,32.802597,0.6459031,,
138240000,29624.2,31,30,43.793053,0.7076137,,
138240000,14864.8,37,30,39.170963,0.49344987,,
138240000,10652.8,40,30,37.957684,0.51395255,,
138240000,43099.8,34,30,35.361217,0.18625858,,
138240000,28692.2,38,30,33.431015,0.1699366,,
138240000,23566.6,40,30,32.503166,0.16133912,,
138240000,168717.4,26,30,37.441574,0.46853912,,
138240000,99686.8,30,30,35.9044,0.43705636,,
138240000,70306.6,33,30,34.575703,0.4029334,,
138240000,125655.0,24,30,38.96847,0.5862199,,
138240000,66932.6,29,30,37.05267,0.52543396,,
138240000,46880.8,32,30,35.91231,0.48332235,,
138240000,249705.0,25,30,39.427845,0.4802663,,
138240000,128568.8,30,30,37.30105,0.40466195,,
138240000,88027.2,33,30,35.93009,0.35634515,,
138240000,189219.2,28,30,38.870296,0.37749422,,
138240000,108928.4,33,30,36.724636,0.3360469,,
138240000,88536.2,35,30,35.884266,0.3163836,,
138240000,99848.0,28,30,38.081882,0.38377964,,
138240000,55813.0,33,30,36.33311,0.33194774,,
138240000,41208.2,36,30,35.22616,0.29561698,,
138240000,256681.4,26,30,33.694084,0.71014905,,
138240000,104605.2,32,30,31.271723,0.60479045,,
138240000,62683.6,36,30,29.703775,0.51976204,,
138240000,224144.2,26,30,33.198013,0.7319098,,
138240000,93752.2,31,30,31.096575,0.63040555,,
138240000,62967.2,34,30,29.847786,0.548503,,
138240000,117082.0,29,30,33.333363,0.61144614,,
138240000,60883.4,34,30,31.567266,0.51877433,,
138240000,38890.6,38,30,30.003925,0.43583176,,
138240000,57949.6,31,30,38.208412,0.6303756,,
138240000,38959.0,35,30,36.365234,0.58661234,,
138240000,32581.0,37,30,35.42657,0.56425416,,
138240000,92623.0,27,30,40.050873,0.65038043,,
138240000,54941.4,32,30,37.940422,0.611935,,
138240000,45413.8,34,30,37.13088,0.591552,,
138240000,43511.8,27,30,37.323067,0.40574896,,
138240000,21738.4,32,30,36.070244,0.3593267,,
138240000,14894.2,35,30,34.73934,0.3259873,,
138240000,536826.0,20,30,39.05296,0.5698256,,
138240000,220991.4,26,30,36.56318,0.51794946,,
138240000,146979.8,29,30,35.363228,0.4918744,,
138240000,161299.2,21,30,38.89579,0.667119,,
138240000,79994.4,26,30,36.989086,0.6234115,,
138240000,54865.0,29,30,35.825607,0.5920316,,
138240000,332287.4,20,30,40.343,0.7017698,,
138240000,175434.8,25,30,38.63203,0.65877694,,
138240000,98522.0,30,30,36.470383,0.60552716,,
138240000,69539.0,24,30,38.268536,0.30872905,,
138240000,39735.8,28,30,37.467587,0.27742657,,
138240000,28456.0,31,30,36.84034,0.25847366,,
138240000,178459.0,18,30,40.625122,0.38948604,,
138240000,52400.4,23,30,39.837124,0.34621587,,
138240000,24752.2,28,30,38.669186,0.30883068,,
138240000,67677.2,23,30,39.603855,0.43466553,,
138240000,35550.0,28,30,38.178154,0.4042539,,
138240000,22672.4,32,30,35.887768,0.36422333,,
138240000,136123.6,18,30,40.70842,0.41173026,,
138240000,31527.6,24,30,39.906284,0.3571686,,
138240000,16447.8,29,30,38.849064,0.317692,,
138240000,61915.8,22,30,39.773823,0.33226204,,
138240000,35327.0,25,30,39.2795,0.31626818,,
138240000,20511.6,29,30,38.267544,0.28598285,,
138240000,82359.4,24,30,39.603283,0.3554914,,
138240000,42865.8,29,30,38.389103,0.31715667,,
138240000,31215.4,32,30,37.58134,0.2980337,,
138240000,17976.4,26,30,41.59851,0.09562012,,
138240000,9472.4,32,30,40.460945,0.07447482,,
138240000,7403.4,35,30,37.464355,0.065788805,,
138240000,17472.0,26,30,41.44545,0.09715663,,
138240000,10013.2,31,30,40.68744,0.0841675,,
138240000,8471.0,33,30,39.82094,0.07727169,,
138240000,29277.8,28,30,40.908993,0.10061674,,
138240000,19188.2,32,30,40.071922,0.08613758,,
138240000,13043.4,36,30,38.675663,0.07949216,,
138240000,48178.6,25,30,41.738583,0.1192185,,
138240000,26445.2,30,30,40.77071,0.10328874,,
138240000,14465.2,36,30,38.763386,0.089796,,
138240000,51899.2,25,30,41.549026,0.12391751,,
138240000,35402.6,28,30,40.902515,0.1150381,,
138240000,25730.0,31,30,40.3412,0.10478311,,
138240000,29993.4,25,30,41.69752,0.11084476,,
138240000,20144.8,28,30,41.011562,0.101761475,,
138240000,13074.8,32,30,40.143208,0.08676152,,
138240000,58983.6,23,30,41.867344,0.118712515,,
138240000,44510.6,25,30,41.7135,0.11373806,,
138240000,30752.0,28,30,41.017845,0.10403624,,
138240000,62889.2,22,30,42.40262,0.12319689,,
138240000,39410.8,25,30,42.077206,0.113400966,,
138240000,27127.0,28,30,41.41779,0.1040911,,
138240000,118977.6,25,30,40.570786,0.17008899,,
138240000,72563.0,29,30,39.791153,0.14904508,,
138240000,51798.8,32,30,39.064175,0.1319239,,
138240000,74318.8,23,30,40.844524,0.16475224,,
138240000,42706.4,27,30,40.296074,0.14798653,,
138240000,30261.4,30,30,39.7562,0.13650027,,
138240000,106549.0,25,30,40.26346,0.19124474,,
138240000,73317.4,28,30,39.631493,0.17851837,,
138240000,58316.8,30,30,39.20919,0.1688796,,
138240000,104915.0,24,30,40.79812,0.1642809,,
138240000,63727.8,28,30,40.092518,0.14582124,,
138240000,50350.6,30,30,39.768066,0.13522558,,
138240000,125152.8,23,30,40.989536,0.15525319,,
138240000,53835.4,30,30,39.91142,0.12210439,,
138240000,38896.4,33,30,39.023975,0.111283265,,
138240000,59971.4,28,30,40.205723,0.13475487,,
138240000,47917.6,30,30,39.929947,0.12588844,,
138240000,34399.4,33,30,38.912773,0.11049517,,
138240000,212926.8,28,30,33.759552,0.6266038,,
138240000,109613.0,33,30,31.589157,0.5526692,,
138240000,87263.4,35,30,30.775396,0.5145681,,
138240000,96910.6,28,30,38.381287,0.3596716,,
138240000,49503.2,33,30,36.100716,0.30215988,,
138240000,31411.8,37,30,34.450554,0.268012,,
138240000,380095.2,29,30,35.075024,0.5497671,,
138240000,209965.0,33,30,33.143894,0.4852616,,
138240000,119139.8,37,30,31.365976,0.42336315,,
138240000,342261.4,29,30,35.776134,0.54477316,,
138240000,165221.2,35,30,33.130077,0.44721475,,
138240000,119588.2,38,30,31.794176,0.40096015,,
138240000,582412.4,25,30,37.887722,0.5596436,,
138240000,294869.0,30,30,35.50689,0.4803584,,
138240000,173731.4,34,30,33.65821,0.41926005,,
138240000,384137.0,30,30,36.250862,0.5027201,,
138240000,237859.0,34,30,34.34273,0.45183665,,
138240000,186325.8,36,30,33.274517,0.42671672,,
138240000,448406.6,25,30,37.78044,0.52750427,,
138240000,214771.4,30,30,35.311077,0.46503428,,
138240000,107002.0,35,30,32.908726,0.40365025,,
138240000,548199.4,25,30,38.0201,0.55463564,,
138240000,311656.4,29,30,35.96325,0.49006948,,
138240000,209179.0,32,30,34.60547,0.4414259,,
138240000,428882.8,24,30,39.26298,0.52745473,,
138240000,284288.0,27,30,37.760315,0.4921588,,
138240000,192691.0,30,30,36.484062,0.4649029,,
138240000,491545.4,27,30,35.177845,0.66848147,,
138240000,244757.2,32,30,32.696133,0.5767362,,
138240000,161418.0,35,30,31.249645,0.51322967,,
138240000,507532.6,28,30,36.062286,0.64564544,,
138240000,277004.0,33,30,33.630592,0.55809015,,
138240000,217361.2,35,30,32.71188,0.520383,,
138240000,235759.2,25,30,35.452934,0.75447875,,
138240000,130897.2,30,30,32.566616,0.67553204,,
138240000,80844.0,34,30,30.421566,0.5960148,,
138240000,281600.8,30,30,35.703556,0.5846512,,
138240000,168066.8,35,30,33.218704,0.50359,,
138240000,124832.6,38,30,31.718445,0.45212355,,
138240000,271185.6,26,30,34.38136,0.73211265,,
138240000,125992.4,32,30,31.187819,0.6300218,,
138240000,86990.8,35,30,29.774431,0.5695183,,
138240000,235279.8,31,30,35.15572,0.5135589,,
138240000,144437.8,36,30,32.663673,0.44795147,,
138240000,120630.4,38,30,31.704967,0.4215869,,
138240000,176820.4,29,30,32.899426,0.6848009,,
138240000,97347.0,34,30,30.464296,0.5947317,,
138240000,67985.0,37,30,29.026207,0.5261795,,
138240000,311136.8,29,30,36.03641,0.60476977,,
138240000,169813.2,35,30,33.207767,0.5131298,,
138240000,126744.2,38,30,31.712923,0.46045297,,
138240000,156068.0,28,30,34.973907,0.4536255,,
138240000,73121.6,32,30,33.09116,0.39501917,,
138240000,40278.2,36,30,31.180714,0.3437551,,
138240000,108311.6,27,30,39.44037,0.36777726,,
138240000,60773.2,30,30,38.130447,0.28962204,,
138240000,35633.6,33,30,36.699142,0.21341771,,
138240000,414382.0,27,30,35.26002,0.570667,,
138240000,160997.6,32,30,32.561104,0.4721047,,
138240000,108532.6,34,30,31.597307,0.4343063,,
138240000,215271.4,31,30,34.28672,0.6802338,,
138240000,131005.8,35,30,32.21786,0.6322193,,
138240000,89294.8,38,30,30.546429,0.5851761,,
138240000,151132.6,27,30,34.19721,0.73022634,,
138240000,49931.8,32,30,31.707148,0.59934163,,
138240000,25221.0,35,30,30.314905,0.4907257,,
138240000,196149.8,23,30,39.14163,0.6814401,,
138240000,97057.0,28,30,36.613155,0.6337724,,
138240000,56315.4,32,30,34.753643,0.587039,,
138240000,333309.0,28,30,35.69376,0.7085683,,
138240000,159016.6,34,30,32.77576,0.6465692,,
138240000,109700.2,37,30,31.188828,0.60570925,,
138240000,153116.8,25,30,35.774845,0.66501284,,
138240000,95119.6,28,30,34.510456,0.59071285,,
138240000,57503.4,32,30,32.97151,0.48765707,,
138240000,65436.2,24,30,38.52347,0.43129975,,
138240000,39555.4,27,30,37.12794,0.3825949,,
138240000,21045.6,31,30,35.576866,0.32170394,,
138240000,124581.8,25,30,35.647717,0.5824313,,
138240000,90498.0,27,30,34.735893,0.53923094,,
138240000,51758.8,31,30,33.186646,0.45989344,,
138240000,411795.8,27,30,32.588905,0.7461971,,
138240000,147436.4,32,30,29.695534,0.59934884,,
138240000,80604.6,35,30,28.125925,0.49128196,,
138240000,211365.4,27,30,35.903046,0.5339423,,
138240000,90155.8,33,30,33.401257,0.4263616,,
138240000,69993.0,35,30,32.534397,0.3853448,,
138240000,1677515.8,30,30,31.948637,0.6911082,,
138240000,758106.2,35,30,29.134811,0.5445187,,
138240000,545551.4,37,30,28.173004,0.48922017,,
138240000,812386.6,30,30,35.391575,0.68809277,,
138240000,356662.4,36,30,32.448997,0.55663115,,
138240000,234731.2,39,30,31.08017,0.48624706,,
138240000,1458817.8,31,30,31.50127,0.6576476,,
138240000,558094.2,37,30,28.282673,0.49867725,,
138240000,333589.4,40,30,26.865543,0.41640195,,
138240000,2284918.6,28,30,33.153328,0.74563813,,
138240000,925407.4,34,30,29.66884,0.5886084,,
138240000,469503.0,38,30,27.629951,0.4715841,,
138240000,931858.0,31,30,32.59834,0.6971414,,
138240000,487494.6,35,30,30.49726,0.5811672,,
138240000,289884.6,38,30,29.031673,0.49226248,,
138240000,379291.4,36,30,32.433163,0.57169825,,
138240000,189147.2,41,30,30.11312,0.45515457,,
138240000,125479.0,44,30,28.757076,0.3884759,,
110592000,100167.8,25,24,40.114586,0.29908535,,
110592000,58552.8,30,24,38.99545,0.25290114,,
110592000,43489.0,33,24,37.964718,0.20772192,,
110592000,25921.4,27,24,42.040005,0.24448878,,
110592000,16115.8,32,24,39.53017,0.21518026,,
110592000,11639.0,36,24,37.47794,0.1887903,,
110592000,69168.0,23,24,42.976482,0.38691285,,
110592000,38955.2,28,24,40.8639,0.34173125,,
110592000,29025.6,31,24,39.710537,0.3165557,,
110592000,93659.4,23,24,42.801033,0.2996364,,
110592000,51627.2,28,24,40.876995,0.25748786,,
110592000,38532.8,31,24,39.69407,0.2349872,,
110592000,80907.0,27,24,41.271774,0.36337644,,
110592000,49819.0,32,24,39.262608,0.314501,,
110592000,38884.8,35,24,38.038826,0.29050884,,
110592000,100516.4,21,24,43.767418,0.36965403,,
